transaction_id,bill_date,store_id,customer_id,product_id,supplier_id,channel,quantity,mrp,discount_pct,discount_amount,sale_price,total_sale_amount,total_cost,gross_profit,gross_margin_pct,payment_mode,is_festive_period,festival_name,return_flag,date_id
TXN00003544,2025-11-13,STR01121,CUS03586,PRD00828,SUP274,Phone-Order,5,₹319.00,4.78%,₹15.25,₹303.75,"₹1,518.75","₹1,046.95",₹471.80,31.07%,Debit Card,No,,No,20251113
TXN00003545,2025-04-25,STR01021,CUS11890,PRD00101,SUP245,Phone-Order,4,₹65.00,2.60%,₹1.69,₹63.31,₹253.24,₹200.24,₹53.00,20.93%,Credit Card,No,,No,20250425
TXN00003546,2025-01-12,STR01319,CUS11188,PRD00430,SUP120,Online,5,₹64.00,5.57%,₹3.56,₹60.44,₹302.20,₹212.25,₹89.95,29.77%,UPI,No,,No,20250112
TXN00003547,2024-01-16,STR01279,CUS01535,PRD01042,SUP195,In-Store,4,₹315.00,6.52%,₹20.54,₹294.46,"₹1,177.84",₹877.56,₹300.28,25.49%,UPI,No,,No,20240116
TXN00003548,2024-02-28,STR01186,CUS00090,PRD00546,SUP153,Online,2,₹479.00,5.61%,₹26.87,₹452.13,₹904.26,₹636.58,₹267.68,29.60%,UPI,No,,Yes,20240228
TXN00003549,2025-07-27,STR01216,CUS06907,PRD01363,SUP208,In-Store,3,₹559.00,9.63%,₹53.83,₹505.17,"₹1,515.51","₹1,355.07",₹160.44,10.59%,Debit Card,No,,No,20250727
TXN00003550,2024-06-09,STR01414,CUS05170,PRD00189,SUP164,Online,3,₹275.00,9.23%,₹25.38,₹249.62,₹748.86,₹555.66,₹193.20,25.80%,Debit Card,No,,No,20240609
TXN00003551,2025-08-08,STR01338,CUS19549,PRD01368,SUP095,In-Store,2,₹114.00,5.86%,₹6.68,₹107.32,₹214.64,₹156.48,₹58.16,27.10%,UPI,No,,No,20250808
TXN00003552,2024-10-04,STR01411,CUS17819,PRD01105,SUP270,Phone-Order,5,₹119.00,19.67%,₹23.41,₹95.59,₹477.95,₹511.65,-₹33.70,-7.05%,UPI,No,,No,20241004
TXN00003553,2024-12-09,STR01266,CUS16187,PRD01255,SUP012,In-Store,4,₹104.00,9.21%,₹9.58,₹94.42,₹377.68,₹357.80,₹19.88,5.26%,Debit Card,No,,No,20241209
TXN00003554,2024-07-18,STR01187,CUS03835,PRD01830,SUP008,App,2,₹265.00,27.18%,₹72.03,₹192.97,₹385.94,₹464.56,-₹78.62,-20.37%,Credit Card,No,,No,20240718
TXN00003555,2024-01-28,STR01296,CUS06873,PRD00131,SUP116,App,2,₹55.00,21.82%,₹12.00,₹43.00,₹86.00,₹81.90,₹4.10,4.77%,UPI,Yes,Republic Day Sale,No,20240128
TXN00003556,2025-01-05,STR01109,CUS13568,PRD01840,SUP065,In-Store,3,₹470.00,7.05%,₹33.14,₹436.86,"₹1,310.58","₹1,226.49",₹84.09,6.42%,UPI,No,,No,20250105
TXN00003557,2024-12-18,STR01128,CUS12717,PRD00589,SUP032,In-Store,3,₹145.00,7.70%,₹11.17,₹133.83,₹401.49,₹339.57,₹61.92,15.42%,UPI,No,,No,20241218
TXN00003558,2025-12-17,STR01192,CUS00467,PRD01419,SUP194,In-Store,1,₹110.00,18.51%,₹20.36,₹89.64,₹89.64,₹96.78,-₹7.14,-7.97%,Debit Card,No,,No,20251217
TXN00003559,2025-05-20,STR01016,CUS06006,PRD00640,SUP210,In-Store,1,₹70.00,5.01%,₹3.51,₹66.49,₹66.49,₹47.87,₹18.62,28.00%,Cash,No,,No,20250520
TXN00003560,2025-03-24,STR01146,CUS01844,PRD00841,SUP226,Online,1,₹305.00,7.84%,₹23.91,₹281.09,₹281.09,₹201.69,₹79.40,28.25%,UPI,No,,No,20250324
TXN00003561,2024-08-17,STR01049,CUS07371,PRD00146,SUP177,App,5,₹249.00,13.46%,₹33.52,₹215.48,"₹1,077.40",₹961.35,₹116.05,10.77%,UPI,Yes,Independence Day Sale,No,20240817
TXN00003562,2024-10-26,STR01139,CUS16966,PRD01110,SUP160,Online,5,₹359.00,1.20%,₹4.31,₹354.69,"₹1,773.45","₹1,435.20",₹338.25,19.07%,Debit Card,Yes,Diwali,No,20241026
TXN00003563,2024-10-15,STR01278,CUS06900,PRD01887,SUP001,App,2,₹95.00,1.14%,₹1.08,₹93.92,₹187.84,₹127.72,₹60.12,32.01%,Debit Card,Yes,Dussehra,No,20241015
TXN00003564,2025-09-29,STR01111,CUS13668,PRD00463,SUP198,Online,3,₹604.00,8.79%,₹53.09,₹550.91,"₹1,652.73","₹1,416.30",₹236.43,14.31%,UPI,No,,No,20250929
TXN00003565,2024-01-19,STR01004,CUS15135,PRD01076,SUP081,In-Store,5,₹205.00,9.84%,₹20.17,₹184.83,₹924.15,₹778.75,₹145.40,15.73%,Debit Card,No,,No,20240119
TXN00003566,2025-12-02,STR01080,CUS06915,PRD01695,SUP115,Online,5,₹80.00,9.36%,₹7.49,₹72.51,₹362.55,₹263.60,₹98.95,27.29%,UPI,No,,No,20251202
TXN00003567,2025-02-24,STR01475,CUS01857,PRD01732,SUP133,In-Store,2,₹234.00,18.91%,₹44.25,₹189.75,₹379.50,₹368.92,₹10.58,2.79%,UPI,No,,No,20250224
TXN00003568,2024-01-11,STR01181,CUS12272,PRD01789,SUP118,In-Store,5,"₹1,100.00",19.09%,₹209.99,₹890.01,"₹4,450.05","₹3,716.05",₹734.00,16.49%,Cash,No,,No,20240111
TXN00003569,2025-12-11,STR01164,CUS01730,PRD00830,SUP025,In-Store,2,₹590.00,22.62%,₹133.46,₹456.54,₹913.08,₹910.14,₹2.94,0.32%,UPI,No,,No,20251211
TXN00003570,2024-06-14,STR01274,CUS05391,PRD00918,SUP201,In-Store,3,₹475.00,7.96%,₹37.81,₹437.19,"₹1,311.57","₹1,070.34",₹241.23,18.39%,Wallet,No,,No,20240614
TXN00003571,2025-04-03,STR01297,CUS02566,PRD01852,SUP006,In-Store,5,₹269.00,11.58%,₹31.15,₹237.85,"₹1,189.25","₹1,048.75",₹140.50,11.81%,Cash,No,,No,20250403
TXN00003572,2024-01-17,STR01317,CUS06628,PRD01281,SUP254,In-Store,2,₹84.00,3.17%,₹2.66,₹81.34,₹162.68,₹139.72,₹22.96,14.11%,UPI,No,,No,20240117
TXN00003573,2025-02-01,STR01091,CUS00344,PRD01214,SUP156,In-Store,5,₹175.00,8.10%,₹14.18,₹160.82,₹804.10,₹665.15,₹138.95,17.28%,Cash,No,,Yes,20250201
TXN00003574,2025-11-27,STR01423,CUS18949,PRD01019,SUP091,In-Store,5,₹235.00,7.01%,₹16.47,₹218.53,"₹1,092.65",₹929.40,₹163.25,14.94%,UPI,No,,No,20251127
TXN00003575,2024-09-18,STR01433,CUS11441,PRD00309,SUP011,App,5,₹150.00,5.60%,₹8.40,₹141.60,₹708.00,₹551.00,₹157.00,22.18%,Credit Card,No,,No,20240918
TXN00003576,2024-11-09,STR01023,CUS08750,PRD01336,SUP102,In-Store,2,₹255.00,18.69%,₹47.66,₹207.34,₹414.68,₹386.00,₹28.68,6.92%,UPI,No,,No,20241109
TXN00003577,2024-06-25,STR01496,CUS13142,PRD01672,SUP147,In-Store,5,₹10.00,9.33%,₹0.93,₹9.07,₹45.35,₹33.35,₹12.00,26.46%,Wallet,No,,No,20240625
TXN00003578,2024-04-09,STR01076,CUS14216,PRD01469,SUP183,In-Store,3,₹325.00,1.16%,₹3.77,₹321.23,₹963.69,₹734.85,₹228.84,23.75%,Debit Card,Yes,Eid,No,20240409
TXN00003579,2024-05-06,STR01410,CUS04478,PRD00060,SUP221,Phone-Order,5,₹260.00,0.75%,₹1.95,₹258.05,"₹1,290.25","₹1,067.80",₹222.45,17.24%,Wallet,No,,No,20240506
TXN00003580,2025-09-16,STR01031,CUS05693,PRD00949,SUP266,App,4,₹170.00,1.92%,₹3.26,₹166.74,₹666.96,₹487.16,₹179.80,26.96%,Cash,No,,No,20250916
TXN00003581,2025-06-18,STR01028,CUS17254,PRD01378,SUP282,App,3,₹70.00,24.85%,₹17.40,₹52.60,₹157.80,₹152.19,₹5.61,3.56%,Debit Card,No,,No,20250618
TXN00003582,2025-02-07,STR01137,CUS08544,PRD01381,SUP182,In-Store,4,₹270.00,6.86%,₹18.52,₹251.48,"₹1,005.92",₹902.48,₹103.44,10.28%,Cash,No,,No,20250207
TXN00003583,2025-07-19,STR01384,CUS07794,PRD00282,SUP195,In-Store,5,₹64.00,5.78%,₹3.70,₹60.30,₹301.50,₹273.05,₹28.45,9.44%,UPI,No,,No,20250719
TXN00003584,2025-06-25,STR01423,CUS02210,PRD01225,SUP115,Online,5,₹205.00,1.75%,₹3.59,₹201.41,"₹1,007.05",₹674.55,₹332.50,33.02%,Debit Card,No,,No,20250625
TXN00003585,2025-06-15,STR01180,CUS19917,PRD00236,SUP271,In-Store,2,₹779.00,4.41%,₹34.35,₹744.65,"₹1,489.30","₹1,155.74",₹333.56,22.40%,Cash,No,,No,20250615
TXN00003586,2024-07-31,STR01019,CUS11143,PRD00545,SUP277,In-Store,3,₹70.00,17.00%,₹11.90,₹58.10,₹174.30,₹157.32,₹16.98,9.74%,Credit Card,No,,No,20240731
TXN00003587,2024-08-13,STR01241,CUS15045,PRD01824,SUP110,Online,3,₹520.00,0.42%,₹2.18,₹517.82,"₹1,553.46","₹1,063.23",₹490.23,31.56%,Net Banking,Yes,Independence Day Sale,No,20240813
TXN00003588,2024-11-03,STR01279,CUS14977,PRD00942,SUP210,In-Store,5,₹160.00,3.81%,₹6.10,₹153.90,₹769.50,₹543.45,₹226.05,29.38%,Credit Card,Yes,Diwali,No,20241103
TXN00003589,2025-08-03,STR01017,CUS12470,PRD01383,SUP241,In-Store,4,₹164.00,12.97%,₹21.27,₹142.73,₹570.92,₹505.36,₹65.56,11.48%,Cash,No,,No,20250803
TXN00003590,2024-02-06,STR01142,CUS08145,PRD00573,SUP270,In-Store,4,₹89.00,39.53%,₹35.18,₹53.82,₹215.28,₹267.60,-₹52.32,-24.30%,Credit Card,No,,No,20240206
TXN00003591,2024-06-21,STR01064,CUS17921,PRD00658,SUP209,In-Store,3,₹155.00,11.31%,₹17.53,₹137.47,₹412.41,₹389.25,₹23.16,5.62%,Net Banking,No,,No,20240621
TXN00003592,2025-12-15,STR01125,CUS04352,PRD01889,SUP233,In-Store,1,₹640.00,20.02%,₹128.13,₹511.87,₹511.87,₹419.44,₹92.43,18.06%,UPI,No,,No,20251215
TXN00003593,2024-12-01,STR01059,CUS17881,PRD00290,SUP035,In-Store,4,₹144.00,11.61%,₹16.72,₹127.28,₹509.12,₹404.64,₹104.48,20.52%,UPI,No,,No,20241201
TXN00003594,2024-07-19,STR01067,CUS10029,PRD00115,SUP187,In-Store,1,"₹1,169.00",5.63%,₹65.81,"₹1,103.19","₹1,103.19",₹930.55,₹172.64,15.65%,UPI,No,,No,20240719
TXN00003595,2024-10-16,STR01093,CUS06878,PRD01655,SUP156,In-Store,3,₹819.00,9.24%,₹75.68,₹743.32,"₹2,229.96","₹1,789.86",₹440.10,19.74%,Net Banking,Yes,Dussehra,No,20241016
TXN00003596,2025-02-06,STR01015,CUS14579,PRD00205,SUP066,In-Store,2,₹89.00,22.03%,₹19.61,₹69.39,₹138.78,₹126.64,₹12.14,8.75%,UPI,No,,No,20250206
TXN00003597,2024-06-07,STR01296,CUS11498,PRD00051,SUP238,Online,3,₹139.00,2.36%,₹3.28,₹135.72,₹407.16,₹274.20,₹132.96,32.66%,Cash,No,,Yes,20240607
TXN00003598,2024-10-31,STR01195,CUS04848,PRD00616,SUP007,App,5,₹215.00,0.43%,₹0.92,₹214.08,"₹1,070.40",₹757.35,₹313.05,29.25%,Cash,Yes,Diwali,No,20241031
TXN00003599,2025-12-19,STR01459,CUS04325,PRD01529,SUP212,App,1,₹220.00,8.85%,₹19.47,₹200.53,₹200.53,₹174.73,₹25.80,12.87%,Wallet,No,,No,20251219
TXN00003600,2025-12-25,STR01271,CUS18393,PRD00419,SUP001,Online,1,₹139.00,17.53%,₹24.37,₹114.63,₹114.63,₹103.17,₹11.46,10.00%,Debit Card,Yes,Christmas,No,20251225
TXN00003601,2024-08-07,STR01405,CUS19710,PRD00952,SUP300,In-Store,1,₹64.00,14.97%,₹9.58,₹54.42,₹54.42,₹53.05,₹1.37,2.52%,Net Banking,No,,No,20240807
TXN00003602,2025-09-23,STR01095,CUS05690,PRD01582,SUP074,Online,1,₹719.00,15.86%,₹114.03,₹604.97,₹604.97,₹529.10,₹75.87,12.54%,Cash,No,,No,20250923
TXN00003603,2024-11-26,STR01093,CUS17435,PRD00310,SUP291,In-Store,1,₹115.00,10.39%,₹11.95,₹103.05,₹103.05,₹90.51,₹12.54,12.17%,Credit Card,No,,No,20241126
TXN00003604,2024-02-28,STR01475,CUS06956,PRD01433,SUP069,In-Store,3,₹225.00,3.12%,₹7.02,₹217.98,₹653.94,₹524.25,₹129.69,19.83%,Debit Card,No,,No,20240228
TXN00003605,2024-08-29,STR01381,CUS06207,PRD00919,SUP018,In-Store,2,₹124.00,0.52%,₹0.64,₹123.36,₹246.72,₹217.76,₹28.96,11.74%,Cash,No,,Yes,20240829
TXN00003606,2024-09-09,STR01131,CUS05826,PRD00824,SUP275,App,2,₹880.00,10.64%,₹93.63,₹786.37,"₹1,572.74","₹1,219.92",₹352.82,22.43%,Credit Card,No,,No,20240909
TXN00003607,2025-02-08,STR01333,CUS02774,PRD01168,SUP152,In-Store,5,₹65.00,5.23%,₹3.40,₹61.60,₹308.00,₹261.70,₹46.30,15.03%,UPI,No,,No,20250208
TXN00003608,2025-05-21,STR01464,CUS11059,PRD00151,SUP039,In-Store,3,₹180.00,2.16%,₹3.89,₹176.11,₹528.33,₹396.09,₹132.24,25.03%,UPI,No,,No,20250521
TXN00003609,2024-05-15,STR01435,CUS00521,PRD01942,SUP216,Online,5,₹64.00,8.44%,₹5.40,₹58.60,₹293.00,₹233.80,₹59.20,20.20%,Debit Card,No,,No,20240515
TXN00003610,2025-09-09,STR01201,CUS19954,PRD01652,SUP010,Online,1,₹235.00,13.14%,₹30.88,₹204.12,₹204.12,₹180.68,₹23.44,11.48%,UPI,No,,No,20250909
TXN00003611,2024-01-08,STR01366,CUS19927,PRD00953,SUP227,Online,5,₹125.00,8.60%,₹10.75,₹114.25,₹571.25,₹440.30,₹130.95,22.92%,Credit Card,No,,No,20240108
TXN00003612,2025-03-21,STR01198,CUS04536,PRD00972,SUP211,App,2,₹110.00,27.46%,₹30.21,₹79.79,₹159.58,₹151.04,₹8.54,5.35%,Debit Card,No,,No,20250321
TXN00003613,2025-06-06,STR01092,CUS08542,PRD00053,SUP019,In-Store,1,₹199.00,5.61%,₹11.16,₹187.84,₹187.84,₹141.26,₹46.58,24.80%,Cash,No,,No,20250606
TXN00003614,2024-09-06,STR01010,CUS15012,PRD01482,SUP174,In-Store,3,₹230.00,0.29%,₹0.67,₹229.33,₹687.99,₹553.32,₹134.67,19.57%,Cash,No,,No,20240906
TXN00003615,2025-02-08,STR01300,CUS16329,PRD00268,SUP216,In-Store,3,₹195.00,0.32%,₹0.62,₹194.38,₹583.14,₹381.90,₹201.24,34.51%,Cash,No,,No,20250208
TXN00003616,2025-09-24,STR01484,CUS05821,PRD01883,SUP206,Online,5,₹164.00,9.38%,₹15.38,₹148.62,₹743.10,₹581.65,₹161.45,21.73%,Cash,No,,No,20250924
TXN00003617,2024-04-30,STR01102,CUS09701,PRD00975,SUP220,App,4,₹80.00,12.83%,₹10.26,₹69.74,₹278.96,₹210.96,₹68.00,24.38%,Debit Card,No,,No,20240430
TXN00003618,2025-10-12,STR01436,CUS18966,PRD00832,SUP042,Online,1,₹380.00,19.36%,₹73.57,₹306.43,₹306.43,₹300.52,₹5.91,1.93%,Debit Card,Yes,Dussehra,No,20251012
TXN00003619,2024-08-14,STR01240,CUS10459,PRD00453,SUP173,Online,5,₹85.00,28.92%,₹24.58,₹60.42,₹302.10,₹278.45,₹23.65,7.83%,Wallet,Yes,Independence Day Sale,No,20240814
TXN00003620,2025-09-10,STR01189,CUS18586,PRD00345,SUP226,In-Store,4,₹130.00,10.43%,₹13.56,₹116.44,₹465.76,₹448.28,₹17.48,3.75%,Credit Card,No,,No,20250910
TXN00003621,2024-10-12,STR01358,CUS10483,PRD00007,SUP075,In-Store,2,₹80.00,2.90%,₹2.32,₹77.68,₹155.36,₹111.52,₹43.84,28.22%,Credit Card,Yes,Dussehra,No,20241012
TXN00003622,2025-10-09,STR01172,CUS01029,PRD00162,SUP018,In-Store,4,₹100.00,15.09%,₹15.09,₹84.91,₹339.64,₹272.00,₹67.64,19.92%,UPI,No,,No,20251009
TXN00003623,2025-07-12,STR01416,CUS05614,PRD01290,SUP176,In-Store,1,"₹1,020.00",39.17%,₹399.53,₹620.47,₹620.47,₹716.05,-₹95.58,-15.40%,Wallet,No,,No,20250712
TXN00003624,2025-01-14,STR01163,CUS17396,PRD00716,SUP040,In-Store,4,₹245.00,4.35%,₹10.66,₹234.34,₹937.36,₹790.72,₹146.64,15.64%,Wallet,No,,No,20250114
TXN00003625,2024-07-11,STR01166,CUS08998,PRD01271,SUP188,Online,3,"₹1,130.00",25.27%,₹285.55,₹844.45,"₹2,533.35","₹2,709.12",-₹175.77,-6.94%,Credit Card,No,,No,20240711
TXN00003626,2025-01-05,STR01435,CUS01745,PRD00550,SUP283,Online,4,₹29.00,7.16%,₹2.08,₹26.92,₹107.68,₹85.64,₹22.04,20.47%,Credit Card,No,,No,20250105
TXN00003627,2025-08-07,STR01485,CUS11430,PRD01799,SUP155,Online,1,₹280.00,22.43%,₹62.80,₹217.20,₹217.20,₹235.60,-₹18.40,-8.47%,Debit Card,No,,No,20250807
TXN00003628,2024-12-28,STR01254,CUS09328,PRD01408,SUP028,In-Store,5,"₹1,980.00",5.79%,₹114.64,"₹1,865.36","₹9,326.80","₹7,151.25","₹2,175.55",23.33%,UPI,Yes,Christmas,No,20241228
TXN00003629,2025-08-31,STR01314,CUS10255,PRD01889,SUP163,In-Store,2,₹640.00,8.23%,₹52.67,₹587.33,"₹1,174.66",₹838.88,₹335.78,28.59%,UPI,No,,No,20250831
TXN00003630,2025-05-04,STR01196,CUS16367,PRD00649,SUP163,In-Store,2,₹535.00,,,₹535.00,"₹1,070.00",₹796.78,₹273.22,25.53%,Cash,No,,No,20250504
TXN00003631,2025-01-24,STR01309,CUS15344,PRD00950,SUP022,In-Store,3,₹249.00,6.42%,₹15.99,₹233.01,₹699.03,₹592.98,₹106.05,15.17%,Cash,Yes,Republic Day Sale,No,20250124
TXN00003632,2025-08-26,STR01413,CUS07480,PRD00516,SUP264,In-Store,4,₹120.00,7.30%,₹8.76,₹111.24,₹444.96,₹364.48,₹80.48,18.09%,UPI,No,,No,20250826
TXN00003633,2024-04-16,STR01051,CUS16858,PRD01194,SUP228,In-Store,3,₹334.00,1.97%,₹6.58,₹327.42,₹982.26,₹802.98,₹179.28,18.25%,Cash,No,,No,20240416
TXN00003634,2024-01-29,STR01455,CUS19985,PRD00903,SUP109,In-Store,1,₹635.00,2.32%,₹14.73,₹620.27,₹620.27,₹537.09,₹83.18,13.41%,Debit Card,No,,No,20240129
TXN00003635,2025-11-17,STR01080,CUS11186,PRD01647,SUP020,In-Store,2,₹125.00,20.04%,₹25.05,₹99.95,₹199.90,₹219.22,-₹19.32,-9.66%,UPI,No,,No,20251117
TXN00003636,2025-06-11,STR01478,CUS17310,PRD01123,SUP038,In-Store,3,₹299.00,19.55%,₹58.45,₹240.55,₹721.65,₹654.30,₹67.35,9.33%,Wallet,No,,No,20250611
TXN00003637,2025-08-06,STR01160,CUS04792,PRD01568,SUP185,In-Store,5,₹460.00,0.71%,₹3.27,₹456.73,"₹2,283.65","₹1,667.35",₹616.30,26.99%,Cash,No,,No,20250806
TXN00003638,2025-09-24,STR01268,CUS07815,PRD00504,SUP137,Online,1,₹15.00,13.05%,₹1.96,₹13.04,₹13.04,₹11.31,₹1.73,13.27%,Wallet,No,,No,20250924
TXN00003639,2024-12-29,STR01337,CUS17091,PRD01821,SUP094,In-Store,3,₹615.00,0.04%,₹0.25,₹614.75,"₹1,844.25","₹1,567.89",₹276.36,14.98%,Net Banking,Yes,Christmas,No,20241229
TXN00003640,2025-03-18,STR01417,CUS01749,PRD00005,SUP259,App,5,₹70.00,2.75%,₹1.93,₹68.07,₹340.35,₹292.65,₹47.70,14.01%,Cash,Yes,Holi,No,20250318
TXN00003641,2025-03-17,STR01480,CUS19004,PRD00006,SUP209,Online,5,₹150.00,20.92%,₹31.38,₹118.62,₹593.10,₹529.80,₹63.30,10.67%,Credit Card,Yes,Holi,No,20250317
TXN00003642,2025-06-21,STR01317,CUS09113,PRD01027,SUP089,Online,3,₹19.00,22.70%,₹4.31,₹14.69,₹44.07,₹45.63,-₹1.56,-3.54%,Cash,No,,No,20250621
TXN00003643,2024-08-30,STR01013,CUS19911,PRD00981,SUP143,App,5,₹85.00,4.61%,₹3.92,₹81.08,₹405.40,₹288.30,₹117.10,28.89%,Cash,No,,No,20240830
TXN00003644,2024-05-06,STR01365,CUS16019,PRD01962,SUP159,In-Store,1,₹120.00,8.81%,₹10.57,₹109.43,₹109.43,₹86.80,₹22.63,20.68%,Net Banking,No,,No,20240506
TXN00003645,2025-12-09,STR01324,CUS08445,PRD01989,SUP009,App,4,₹160.00,15.10%,₹24.16,₹135.84,₹543.36,₹473.36,₹70.00,12.88%,UPI,No,,No,20251209
TXN00003646,2024-12-24,STR01451,CUS18137,PRD01248,SUP207,In-Store,4,₹150.00,8.39%,₹12.59,₹137.41,₹549.64,₹400.52,₹149.12,27.13%,UPI,Yes,Christmas,No,20241224
TXN00003647,2025-03-20,STR01282,CUS08317,PRD01062,SUP110,Phone-Order,3,₹249.00,15.72%,₹39.14,₹209.86,₹629.58,₹490.11,₹139.47,22.15%,Cash,No,,Yes,20250320
TXN00003648,2024-10-06,STR01468,CUS08095,PRD00476,SUP212,Online,5,₹130.00,6.99%,₹9.09,₹120.91,₹604.55,₹502.25,₹102.30,16.92%,Net Banking,No,,No,20241006
TXN00003649,2025-09-14,STR01392,CUS05281,PRD01765,SUP145,In-Store,2,₹129.00,17.20%,₹22.19,₹106.81,₹213.62,₹208.96,₹4.66,2.18%,Cash,No,,No,20250914
TXN00003650,2025-10-12,STR01261,CUS10593,PRD00089,SUP027,In-Store,4,₹60.00,4.75%,₹2.85,₹57.15,₹228.60,₹168.88,₹59.72,26.12%,UPI,Yes,Dussehra,No,20251012
TXN00003651,2024-04-17,STR01115,CUS01783,PRD00913,SUP120,Phone-Order,3,₹225.00,22.36%,₹50.31,₹174.69,₹524.07,₹591.99,-₹67.92,-12.96%,UPI,No,,No,20240417
TXN00003652,2025-02-10,STR01137,CUS05750,PRD01937,SUP135,In-Store,1,₹60.00,1.19%,₹0.71,₹59.29,₹59.29,₹45.69,₹13.60,22.94%,UPI,No,,No,20250210
TXN00003653,2024-10-17,STR01383,CUS17945,PRD01633,SUP038,Online,4,₹75.00,2.30%,₹1.73,₹73.27,₹293.08,₹228.96,₹64.12,21.88%,UPI,No,,No,20241017
TXN00003654,2025-08-15,STR01364,CUS19010,PRD01167,SUP249,In-Store,3,₹25.00,1.00%,₹0.25,₹24.75,₹74.25,₹54.99,₹19.26,25.94%,Cash,Yes,Independence Day Sale,No,20250815
TXN00003655,2024-12-18,STR01065,CUS07639,PRD00278,SUP076,In-Store,5,₹85.00,8.68%,₹7.38,₹77.62,₹388.10,₹367.20,₹20.90,5.39%,UPI,No,,No,20241218
TXN00003656,2025-12-27,STR01469,CUS16120,PRD01134,SUP127,Online,2,₹534.00,1.06%,₹5.66,₹528.34,"₹1,056.68",₹887.80,₹168.88,15.98%,UPI,Yes,Christmas,No,20251227
TXN00003657,2025-04-02,STR01140,CUS12733,PRD01326,SUP219,In-Store,1,₹84.00,7.35%,₹6.17,₹77.83,₹77.83,₹66.75,₹11.08,14.24%,Cash,No,,No,20250402
TXN00003658,2024-01-15,STR01200,CUS05478,PRD00916,SUP020,Online,1,₹39.00,6.57%,₹2.56,₹36.44,₹36.44,₹25.49,₹10.95,30.05%,Debit Card,No,,No,20240115
TXN00003659,2025-10-07,STR01418,CUS03368,PRD01598,SUP259,Online,1,₹94.00,0.09%,₹0.08,₹93.92,₹93.92,₹82.06,₹11.86,12.63%,Debit Card,No,,No,20251007
TXN00003660,2025-08-03,STR01185,CUS08724,PRD00248,SUP071,Online,5,₹229.00,11.83%,₹27.09,₹201.91,"₹1,009.55",₹888.25,₹121.30,12.02%,Cash,No,,No,20250803
TXN00003661,2025-07-16,STR01288,CUS03613,PRD01081,SUP231,Online,5,"₹1,715.00",3.25%,₹55.74,"₹1,659.26","₹8,296.30","₹6,642.35","₹1,653.95",19.94%,UPI,No,,No,20250716
TXN00003662,2025-08-22,STR01270,CUS15192,PRD00750,SUP148,Online,5,₹380.00,1.40%,₹5.32,₹374.68,"₹1,873.40","₹1,533.55",₹339.85,18.14%,Credit Card,No,,No,20250822
TXN00003663,2024-02-01,STR01005,CUS06357,PRD00496,SUP106,In-Store,5,₹65.00,8.98%,₹5.84,₹59.16,₹295.80,₹276.15,₹19.65,6.64%,Cash,No,,No,20240201
TXN00003664,2025-07-23,STR01091,CUS17879,PRD00056,SUP204,In-Store,3,₹369.00,24.07%,₹88.82,₹280.18,₹840.54,₹906.60,-₹66.06,-7.86%,Wallet,No,,No,20250723
TXN00003665,2024-03-26,STR01469,CUS14948,PRD00487,SUP145,Online,2,₹175.00,33.16%,₹58.03,₹116.97,₹233.94,₹266.04,-₹32.10,-13.72%,UPI,No,,No,20240326
TXN00003666,2024-04-06,STR01382,CUS19219,PRD00236,SUP038,In-Store,4,₹779.00,9.98%,₹77.74,₹701.26,"₹2,805.04","₹2,311.48",₹493.56,17.60%,Net Banking,Yes,Eid,No,20240406
TXN00003667,2024-11-03,STR01051,CUS18267,PRD00275,SUP164,Online,2,"₹1,475.00",8.91%,₹131.42,"₹1,343.58","₹2,687.16","₹1,932.14",₹755.02,28.10%,UPI,Yes,Diwali,No,20241103
TXN00003668,2025-06-15,STR01174,CUS05452,PRD00564,SUP223,In-Store,5,₹135.00,10.31%,₹13.92,₹121.08,₹605.40,₹542.50,₹62.90,10.39%,Cash,No,,No,20250615
TXN00003669,2024-12-22,STR01351,CUS06819,PRD01721,SUP271,In-Store,2,₹225.00,7.16%,₹16.11,₹208.89,₹417.78,₹298.82,₹118.96,28.47%,Wallet,Yes,Christmas,No,20241222
TXN00003670,2025-07-21,STR01063,CUS19962,PRD00744,SUP208,In-Store,3,₹65.00,21.99%,₹14.29,₹50.71,₹152.13,₹163.47,-₹11.34,-7.45%,Debit Card,No,,No,20250721
TXN00003671,2024-12-29,STR01101,CUS16227,PRD00274,SUP024,In-Store,3,₹40.00,1.50%,₹0.60,₹39.40,₹118.20,₹84.30,₹33.90,28.68%,Cash,Yes,Christmas,No,20241229
TXN00003672,2024-08-12,STR01078,CUS09872,PRD00790,SUP192,In-Store,1,₹349.00,4.09%,₹14.27,₹334.73,₹334.73,₹250.65,₹84.08,25.12%,Cash,Yes,Independence Day Sale,No,20240812
TXN00003673,2025-05-18,STR01281,CUS17634,PRD00243,SUP281,In-Store,3,₹164.00,8.98%,₹14.73,₹149.27,₹447.81,₹364.89,₹82.92,18.52%,Cash,No,,No,20250518
TXN00003674,2024-01-30,STR01463,CUS17716,PRD01549,SUP128,In-Store,2,₹365.00,6.78%,₹24.75,₹340.25,₹680.50,₹604.02,₹76.48,11.24%,Debit Card,No,,No,20240130
TXN00003675,2024-10-13,STR01163,CUS08021,PRD00439,SUP112,In-Store,4,₹65.00,14.28%,₹9.28,₹55.72,₹222.88,₹225.32,-₹2.44,-1.09%,UPI,Yes,Dussehra,No,20241013
